id,event_id,date,approved,person_ids,region_code,super_region_code,attempts,best,average,record_category,regional_single_record,regional_average_record,competition_id,round_id,ranking,proceeds,video_link,discussion_link,created_at,updated_at
8912,fto,2024-10-19T00:00:00.000Z,TRUE,[3359],GB,EUROPE,"[{""result"":13064},{""result"":19893},{""result"":19934},{""result"":-2},{""result"":-2}]",13064,-1,competitions,,,HampshireAutumn2024,1277,19,,,,2024-10-19T14:43:32.347Z,2024-10-31T01:27:21.110Z
8913,fto,2024-10-19T00:00:00.000Z,TRUE,[3625],GB,EUROPE,"[{""result"":18338},{""result"":20083},{""result"":-1},{""result"":-2},{""result"":-2}]",18338,-1,competitions,,,HampshireAutumn2024,1277,20,,,,2024-10-19T14:45:15.229Z,2024-10-31T01:27:21.110Z
8914,fto,2024-10-19T00:00:00.000Z,TRUE,[2619],HK,ASIA,"[{""result"":3192},{""result"":3272},{""result"":3331},{""result"":2854},{""result"":3592}]",2854,3265,competitions,NR,NR,HampshireAutumn2024,1277,4,,,,2024-10-19T14:45:36.528Z,2026-01-27T20:54:56.974Z
8915,fto,2024-10-19T00:00:00.000Z,TRUE,[578],GB,EUROPE,"[{""result"":2801},{""result"":2936},{""result"":3231},{""result"":2694},{""result"":2615}]",2615,2810,competitions,,,HampshireAutumn2024,1277,3,,,,2024-10-19T14:45:48.998Z,2024-10-31T01:27:21.110Z
8916,fto,2024-10-19T00:00:00.000Z,TRUE,[3368],GB,EUROPE,"[{""result"":1751},{""result"":2004},{""result"":2303},{""result"":2376},{""result"":2161}]",1751,2156,competitions,ER,ER,HampshireAutumn2024,1277,1,,,,2024-10-19T14:46:08.892Z,2026-01-27T20:54:55.338Z
8917,fto,2024-10-19T00:00:00.000Z,TRUE,[3626],GB,EUROPE,"[{""result"":3247},{""result"":2005},{""result"":2985},{""result"":4605},{""result"":4580}]",2005,3604,competitions,,,HampshireAutumn2024,1277,6,,,,2024-10-19T14:46:49.425Z,2024-10-31T01:27:21.110Z
8918,fto,2024-10-19T00:00:00.000Z,TRUE,[1245],GB,EUROPE,"[{""result"":47976},{""result"":-2},{""result"":-2},{""result"":-2},{""result"":-2}]",47976,-1,competitions,,,HampshireAutumn2024,1277,22,,,,2024-10-19T14:47:14.327Z,2024-10-31T01:27:21.110Z
8919,fto,2024-10-19T00:00:00.000Z,TRUE,[3627],GB,EUROPE,"[{""result"":7217},{""result"":7297},{""result"":8941},{""result"":9354},{""result"":8707}]",7217,8315,competitions,,,HampshireAutumn2024,1277,14,,,,2024-10-19T14:48:16.778Z,2024-10-31T01:27:21.110Z
8920,fto,2024-10-19T00:00:00.000Z,TRUE,[3349],GB,EUROPE,"[{""result"":8167},{""result"":11563},{""result"":9427},{""result"":9457},{""result"":-1}]",8167,10149,competitions,,,HampshireAutumn2024,1277,16,,,,2024-10-19T14:48:28.698Z,2024-10-31T01:27:21.110Z
8921,fto,2024-10-19T00:00:00.000Z,TRUE,[2562],GB,EUROPE,"[{""result"":6181},{""result"":5681},{""result"":6444},{""result"":7258},{""result"":7523}]",5681,6628,competitions,,,HampshireAutumn2024,1277,11,,,,2024-10-19T14:48:46.317Z,2024-10-31T01:27:21.110Z
8922,fto,2024-10-19T00:00:00.000Z,TRUE,[1626],GB,EUROPE,"[{""result"":8996},{""result"":10624},{""result"":6449},{""result"":6402},{""result"":6201}]",6201,7282,competitions,,,HampshireAutumn2024,1277,13,,,,2024-10-19T14:49:00.075Z,2024-10-31T01:27:21.110Z
8923,fto,2024-10-19T00:00:00.000Z,TRUE,[2341],GB,EUROPE,"[{""result"":5825},{""result"":13849},{""result"":6006},{""result"":6329},{""result"":8449}]",5825,6928,competitions,,,HampshireAutumn2024,1277,12,,,,2024-10-19T14:49:21.006Z,2024-10-31T01:27:21.110Z
8924,fto,2024-10-19T00:00:00.000Z,TRUE,[3628],GB,EUROPE,"[{""result"":5365},{""result"":4963},{""result"":4593},{""result"":4044},{""result"":3366}]",3366,4533,competitions,,,HampshireAutumn2024,1277,7,,,,2024-10-19T14:49:49.538Z,2024-10-31T01:27:21.110Z
8925,fto,2024-10-19T00:00:00.000Z,TRUE,[2427],GB,EUROPE,"[{""result"":4256},{""result"":4797},{""result"":6203},{""result"":5552},{""result"":6197}]",4256,5515,competitions,,,HampshireAutumn2024,1277,9,,,,2024-10-19T14:50:20.850Z,2024-10-31T01:27:21.110Z
8926,fto,2024-10-19T00:00:00.000Z,TRUE,[3629],GB,EUROPE,"[{""result"":32229},{""result"":-1},{""result"":-2},{""result"":-2},{""result"":-2}]",32229,-1,competitions,,,HampshireAutumn2024,1277,21,,,,2024-10-19T14:50:31.674Z,2024-10-31T01:27:21.110Z
8927,fto,2024-10-19T00:00:00.000Z,TRUE,[2904],GB,EUROPE,"[{""result"":5016},{""result"":4849},{""result"":5253},{""result"":6064},{""result"":4671}]",4671,5039,competitions,,,HampshireAutumn2024,1277,8,,,,2024-10-19T14:50:44.465Z,2024-10-31T01:27:21.110Z
8928,fto,2024-10-19T00:00:00.000Z,TRUE,[588],GB,EUROPE,"[{""result"":3312},{""result"":3805},{""result"":2856},{""result"":3418},{""result"":3151}]",2856,3294,competitions,,,HampshireAutumn2024,1277,5,,,,2024-10-19T14:51:00.030Z,2024-10-31T01:27:21.110Z
8929,fto,2024-10-19T00:00:00.000Z,TRUE,[2888],GB,EUROPE,"[{""result"":2242},{""result"":2549},{""result"":2716},{""result"":3617},{""result"":2609}]",2242,2625,competitions,,,HampshireAutumn2024,1277,2,,,,2024-10-19T14:51:21.497Z,2024-10-31T01:27:21.110Z
8930,fto,2024-10-19T00:00:00.000Z,TRUE,[3630],GB,EUROPE,"[{""result"":9828},{""result"":11371},{""result"":11699},{""result"":10137},{""result"":7715}]",7715,10445,competitions,,,HampshireAutumn2024,1277,17,,,,2024-10-19T15:29:11.370Z,2024-10-31T01:27:21.110Z
8931,333_mirror_blocks,2024-10-19T00:00:00.000Z,TRUE,[3631],US,NORTH_AMERICA,"[{""result"":9242},{""result"":7822},{""result"":6051},{""result"":6900},{""result"":9240}]",6051,7987,competitions,,,FlexinLex2024,1057,9,,,,2024-10-19T16:45:57.300Z,2024-10-30T12:12:51.891Z
8932,333_mirror_blocks,2024-10-19T00:00:00.000Z,TRUE,[2211],US,NORTH_AMERICA,"[{""result"":6139},{""result"":8004},{""result"":9235},{""result"":7691},{""result"":6347}]",6139,7347,competitions,,,FlexinLex2024,1057,8,,,,2024-10-19T16:47:25.752Z,2024-10-30T12:12:51.891Z
8933,333_mirror_blocks,2024-10-19T00:00:00.000Z,TRUE,[53],US,NORTH_AMERICA,"[{""result"":1379},{""result"":1613},{""result"":1134},{""result"":1435},{""result"":1126}]",1126,1316,competitions,,,FlexinLex2024,1057,1,,,,2024-10-19T16:47:49.533Z,2024-10-30T12:12:51.891Z
8934,333_mirror_blocks,2024-10-19T00:00:00.000Z,TRUE,[3632],US,NORTH_AMERICA,"[{""result"":3937},{""result"":4367},{""result"":3187},{""result"":3947},{""result"":3872}]",3187,3919,competitions,,,FlexinLex2024,1057,5,,,,2024-10-19T16:48:39.334Z,2024-10-30T12:12:51.891Z
8935,333_mirror_blocks,2024-10-19T00:00:00.000Z,TRUE,[2210],US,NORTH_AMERICA,"[{""result"":11567},{""result"":-1}]",11567,0,competitions,,,FlexinLex2024,1057,12,,,,2024-10-19T16:49:24.222Z,2024-10-30T12:12:51.891Z
8936,333_mirror_blocks,2024-10-19T00:00:00.000Z,TRUE,[2038],US,NORTH_AMERICA,"[{""result"":8780},{""result"":8922},{""result"":13816},{""result"":5971},{""result"":-1}]",5971,10506,competitions,,,FlexinLex2024,1057,11,,,,2024-10-19T16:50:00.832Z,2024-10-30T12:12:51.891Z
8937,333_mirror_blocks,2024-10-19T00:00:00.000Z,TRUE,[3633],US,NORTH_AMERICA,"[{""result"":7119},{""result"":5006},{""result"":6441},{""result"":7527},{""result"":6958}]",5006,6839,competitions,,,FlexinLex2024,1057,7,,,,2024-10-19T16:50:56.119Z,2024-10-30T12:12:51.891Z
8938,333_mirror_blocks,2024-10-19T00:00:00.000Z,TRUE,[698],US,NORTH_AMERICA,"[{""result"":2513},{""result"":3735},{""result"":2158},{""result"":2532},{""result"":2456}]",2158,2500,competitions,,,FlexinLex2024,1057,3,,,,2024-10-19T16:51:16.782Z,2024-10-30T12:12:51.891Z
8939,333_mirror_blocks,2024-10-19T00:00:00.000Z,TRUE,[3634],US,NORTH_AMERICA,"[{""result"":9213},{""result"":6787},{""result"":9529},{""result"":5828},{""result"":11694}]",5828,8510,competitions,,,FlexinLex2024,1057,10,,,,2024-10-19T16:52:12.312Z,2024-10-30T12:12:51.891Z
8940,333_mirror_blocks,2024-10-19T00:00:00.000Z,TRUE,[3282],US,NORTH_AMERICA,"[{""result"":6739},{""result"":5031},{""result"":6752},{""result"":7321},{""result"":4934}]",4934,6174,competitions,,,FlexinLex2024,1057,6,,,,2024-10-19T16:53:04.120Z,2024-10-30T12:12:51.891Z
8941,333_mirror_blocks,2024-10-19T00:00:00.000Z,TRUE,[1458],US,NORTH_AMERICA,"[{""result"":2283},{""result"":2320},{""result"":2111},{""result"":2689},{""result"":4587}]",2111,2431,competitions,,,FlexinLex2024,1057,2,,,,2024-10-19T16:53:35.614Z,2024-10-30T12:12:51.891Z
8942,333_mirror_blocks,2024-10-19T00:00:00.000Z,TRUE,[1315],US,NORTH_AMERICA,"[{""result"":3699},{""result"":4569},{""result"":3802},{""result"":3795},{""result"":3880}]",3699,3826,competitions,,,FlexinLex2024,1057,4,,,,2024-10-19T16:53:54.928Z,2024-10-30T12:12:51.891Z
8943,333_mirror_blocks,2024-10-19T00:00:00.000Z,TRUE,[2037],US,NORTH_AMERICA,"[{""result"":-1},{""result"":14878}]",14878,0,competitions,,,FlexinLex2024,1057,13,,,,2024-10-19T16:54:08.373Z,2024-10-30T12:12:51.891Z
8944,fto,2024-10-19T00:00:00.000Z,TRUE,[3635],ES,EUROPE,"[{""result"":7050},{""result"":6957},{""result"":11637},{""result"":6023},{""result"":7470}]",6023,7159,competitions,,,BullasOpen2024,756,3,,,,2024-10-19T18:30:03.414Z,2024-10-30T11:57:06.523Z
8945,fto,2024-10-19T00:00:00.000Z,TRUE,[2794],ES,EUROPE,"[{""result"":5174},{""result"":4217},{""result"":3735},{""result"":4784},{""result"":4376}]",3735,4459,competitions,,,BullasOpen2024,756,1,,,,2024-10-19T18:30:35.232Z,2024-10-30T11:57:06.523Z
8946,fto,2024-10-19T00:00:00.000Z,TRUE,[2352],ES,EUROPE,"[{""result"":5079},{""result"":5349},{""result"":5329},{""result"":4006},{""result"":4859}]",4006,5089,competitions,,,BullasOpen2024,756,2,,,,2024-10-19T18:31:13.969Z,2024-10-30T11:57:06.523Z
8947,fto,2024-10-19T00:00:00.000Z,TRUE,[3636],ES,EUROPE,"[{""result"":-1},{""result"":-1}]",-1,0,competitions,,,BullasOpen2024,756,5,,,,2024-10-19T18:31:57.077Z,2024-10-30T11:57:06.523Z
8948,fto,2024-10-19T00:00:00.000Z,TRUE,[3637],ES,EUROPE,"[{""result"":8662},{""result"":9562},{""result"":8748},{""result"":8192},{""result"":10246}]",8192,8991,competitions,,,BullasOpen2024,756,4,,,,2024-10-19T18:33:02.346Z,2024-10-30T11:57:06.523Z
8949,fto,2024-10-19T00:00:00.000Z,TRUE,[44],US,NORTH_AMERICA,"[{""result"":2659},{""result"":3178},{""result"":2488},{""result"":2894},{""result"":2595}]",2488,2716,competitions,,,BellinghamFall2024,1313,1,,,,2024-10-19T19:44:06.366Z,2024-10-30T12:02:35.404Z
8950,fto,2024-10-19T00:00:00.000Z,TRUE,[63],US,NORTH_AMERICA,"[{""result"":6287},{""result"":4983},{""result"":5351},{""result"":4692},{""result"":5560}]",4692,5298,competitions,,,BellinghamFall2024,1313,5,,,,2024-10-19T19:44:51.270Z,2024-10-30T12:02:35.404Z
8951,fto,2024-10-19T00:00:00.000Z,TRUE,[2286],US,NORTH_AMERICA,"[{""result"":16899},{""result"":16754}]",16754,0,competitions,,,BellinghamFall2024,1313,10,,,,2024-10-19T19:45:14.748Z,2024-10-30T12:02:35.404Z
8952,fto,2024-10-19T00:00:00.000Z,TRUE,[3638],US,NORTH_AMERICA,"[{""result"":3032},{""result"":3513},{""result"":3381},{""result"":2878},{""result"":3286}]",2878,3233,competitions,,,BellinghamFall2024,1313,3,,,,2024-10-19T19:46:51.114Z,2024-10-30T12:02:35.404Z
8953,kilominx,2024-10-19T00:00:00.000Z,TRUE,[3639],ES,EUROPE,"[{""result"":2194},{""result"":2096},{""result"":2129},{""result"":1983},{""result"":1651}]",1651,2069,competitions,NR,NR,BullasOpen2024,757,1,,,,2024-10-19T19:49:04.442Z,2026-01-27T20:56:49.160Z
8954,kilominx,2024-10-19T00:00:00.000Z,TRUE,[3640],ES,EUROPE,"[{""result"":6220},{""result"":4850},{""result"":7804},{""result"":6272},{""result"":4560}]",4560,5781,competitions,,,BullasOpen2024,757,4,,,,2024-10-19T19:49:56.928Z,2024-10-30T11:57:06.523Z
8955,kilominx,2024-10-19T00:00:00.000Z,TRUE,[2843],ES,EUROPE,"[{""result"":3265},{""result"":2633},{""result"":2709},{""result"":3175},{""result"":2663}]",2633,2849,competitions,,,BullasOpen2024,757,3,,,,2024-10-19T19:50:54.231Z,2024-10-30T11:57:06.523Z
8956,kilominx,2024-10-19T00:00:00.000Z,TRUE,[2794],ES,EUROPE,"[{""result"":2357},{""result"":2810},{""result"":2363},{""result"":2347},{""result"":1941}]",1941,2356,competitions,,,BullasOpen2024,757,2,,,,2024-10-19T19:51:19.760Z,2024-10-30T11:57:06.523Z
8957,fto,2024-10-19T00:00:00.000Z,TRUE,[3641],CA,NORTH_AMERICA,"[{""result"":14384},{""result"":-1},{""result"":15721},{""result"":19403},{""result"":13924}]",13924,16503,competitions,,,BellinghamFall2024,1313,9,,,,2024-10-19T19:51:37.465Z,2024-10-30T12:02:35.404Z
8958,miniguild_2_person,2024-10-19T00:00:00.000Z,TRUE,"[3642,3656]",ES,EUROPE,"[{""result"":17449},{""result"":17557},{""result"":22188}]",17449,19065,competitions,,,BullasOpen2024,758,3,,,,2024-10-19T19:53:09.447Z,2024-10-30T11:57:06.523Z
8959,miniguild_2_person,2024-10-19T00:00:00.000Z,TRUE,"[2843,3635]",ES,EUROPE,"[{""result"":16506},{""result"":18478},{""result"":15159}]",15159,16714,competitions,,,BullasOpen2024,758,2,,,,2024-10-19T19:53:48.031Z,2024-10-30T11:57:06.523Z
8960,miniguild_2_person,2024-10-19T00:00:00.000Z,TRUE,"[3639,2794]",ES,EUROPE,"[{""result"":13766},{""result"":13864},{""result"":14680}]",13766,14103,competitions,,,BullasOpen2024,758,1,,,,2024-10-19T19:54:17.595Z,2024-10-30T11:57:06.523Z
8961,miniguild_2_person,2024-10-19T00:00:00.000Z,TRUE,"[2352,3290]",ES,EUROPE,"[{""result"":17624},{""result"":18792},{""result"":17917}]",17624,18111,competitions,,,BullasOpen2024,758,4,,,,2024-10-19T19:54:46.557Z,2024-10-30T11:57:06.523Z
8962,333_team_bld_old,2024-10-19T00:00:00.000Z,TRUE,"[3656,3642]",ES,EUROPE,"[{""result"":4804},{""result"":3644},{""result"":6235},{""result"":3714},{""result"":4142}]",3644,4220,competitions,,,BullasOpen2024,759,3,,,,2024-10-19T19:55:42.710Z,2024-10-30T11:57:06.523Z
8963,333_team_bld_old,2024-10-19T00:00:00.000Z,TRUE,"[3635,2843]",ES,EUROPE,"[{""result"":4836},{""result"":4838},{""result"":4506},{""result"":4670},{""result"":8352}]",4506,4781,competitions,,,BullasOpen2024,759,4,,,,2024-10-19T19:56:19.049Z,2024-10-30T11:57:06.523Z
8964,333_team_bld_old,2024-10-19T00:00:00.000Z,TRUE,"[2352,3290]",ES,EUROPE,"[{""result"":3018},{""result"":3569},{""result"":3918},{""result"":3455},{""result"":4269}]",3018,3647,competitions,,,BullasOpen2024,759,1,,,,2024-10-19T19:56:46.932Z,2024-10-30T11:57:06.523Z
8965,333_team_bld_old,2024-10-19T00:00:00.000Z,TRUE,"[3639,2794]",ES,EUROPE,"[{""result"":4312},{""result"":3875},{""result"":3383},{""result"":3332},{""result"":4345}]",3332,3857,competitions,,,BullasOpen2024,759,2,,,,2024-10-19T19:57:16.197Z,2024-10-30T11:57:06.523Z
8966,fto,2024-10-19T00:00:00.000Z,TRUE,[2287],US,NORTH_AMERICA,"[{""result"":7126},{""result"":6669},{""result"":5912},{""result"":5780},{""result"":4801}]",4801,6120,competitions,,,BellinghamFall2024,1313,6,,,,2024-10-19T19:58:35.267Z,2024-10-30T12:02:35.404Z
8967,333_team_bld_old,2024-10-19T00:00:00.000Z,TRUE,"[3640,3637]",ES,EUROPE,"[{""result"":13579},{""result"":17788}]",13579,0,competitions,,,BullasOpen2024,759,5,,,,2024-10-19T19:58:39.300Z,2024-10-30T11:57:06.523Z
8968,fto,2024-10-19T00:00:00.000Z,TRUE,[43],US,NORTH_AMERICA,"[{""result"":2514},{""result"":3350},{""result"":2318},{""result"":3960},{""result"":3081}]",2318,2982,competitions,,,BellinghamFall2024,1313,2,,,,2024-10-19T19:58:54.843Z,2024-10-30T12:02:35.404Z
8969,fto,2024-10-19T00:00:00.000Z,TRUE,[3297],US,NORTH_AMERICA,"[{""result"":3015},{""result"":3432},{""result"":4867},{""result"":3753},{""result"":5017}]",3015,4017,competitions,,,BellinghamFall2024,1313,4,,,,2024-10-19T19:59:18.407Z,2024-10-30T12:02:35.404Z
8970,fto,2024-10-19T00:00:00.000Z,TRUE,[3657],US,NORTH_AMERICA,"[{""result"":13079},{""result"":14022},{""result"":9444},{""result"":7248},{""result"":9717}]",7248,10747,competitions,,,BellinghamFall2024,1313,7,,,,2024-10-19T20:04:36.908Z,2024-10-30T12:02:35.404Z
8971,fto,2024-10-19T00:00:00.000Z,TRUE,[3658],US,NORTH_AMERICA,"[{""result"":12932},{""result"":12268},{""result"":11093},{""result"":13926},{""result"":18129}]",11093,13042,competitions,,,BellinghamFall2024,1313,8,,,,2024-10-19T20:06:28.447Z,2024-10-30T12:02:35.404Z
8972,redi,2024-10-19T00:00:00.000Z,TRUE,[1189],US,NORTH_AMERICA,"[{""result"":2155},{""result"":2289},{""result"":2094},{""result"":3107},{""result"":2343}]",2094,2262,competitions,,,WashtenawFall2024,678,2,,,,2024-10-19T21:11:07.588Z,2024-10-30T11:59:59.370Z
8973,redi,2024-10-19T00:00:00.000Z,TRUE,[2212],US,NORTH_AMERICA,"[{""result"":868},{""result"":1049},{""result"":1517},{""result"":1457},{""result"":1043}]",868,1183,competitions,,,WashtenawFall2024,678,1,,,,2024-10-19T21:11:32.814Z,2024-10-30T11:59:59.370Z
8974,magic,2024-10-19T00:00:00.000Z,TRUE,[92],US,NORTH_AMERICA,"[{""result"":338},{""result"":133},{""result"":130},{""result"":126},{""result"":173}]",126,145,competitions,,,WashtenawFall2024,679,1,,,,2024-10-19T21:12:44.405Z,2024-10-30T11:59:59.370Z
8975,magic,2024-10-19T00:00:00.000Z,TRUE,[2212],US,NORTH_AMERICA,"[{""result"":239},{""result"":207},{""result"":165},{""result"":292},{""result"":-1}]",165,246,competitions,,,WashtenawFall2024,679,3,,,,2024-10-19T21:13:10.442Z,2024-10-30T11:59:59.370Z
8976,magic,2024-10-19T00:00:00.000Z,TRUE,[3659],US,NORTH_AMERICA,"[{""result"":167},{""result"":166},{""result"":373},{""result"":187},{""result"":-1}]",166,242,competitions,,,WashtenawFall2024,679,2,,,,2024-10-19T21:15:00.212Z,2024-10-30T11:59:59.370Z
8977,magic,2024-10-19T00:00:00.000Z,TRUE,[1341],US,NORTH_AMERICA,"[{""result"":436},{""result"":268},{""result"":298},{""result"":415},{""result"":404}]",268,372,competitions,,,WashtenawFall2024,679,6,,,,2024-10-19T21:15:23.785Z,2024-10-30T11:59:59.370Z
8978,magic,2024-10-19T00:00:00.000Z,TRUE,[1378],US,NORTH_AMERICA,"[{""result"":344},{""result"":-1},{""result"":221},{""result"":287},{""result"":217}]",217,284,competitions,,,WashtenawFall2024,679,4,,,,2024-10-19T21:15:36.908Z,2024-10-30T11:59:59.370Z
8979,magic,2024-10-19T00:00:00.000Z,TRUE,[1340],US,NORTH_AMERICA,"[{""result"":1005},{""result"":185},{""result"":279},{""result"":205},{""result"":374}]",185,286,competitions,,,WashtenawFall2024,679,5,,,,2024-10-19T21:15:58.336Z,2024-10-30T11:59:59.370Z
8980,magic,2024-10-19T00:00:00.000Z,TRUE,[1342],US,NORTH_AMERICA,"[{""result"":342},{""result"":358},{""result"":363},{""result"":869},{""result"":455}]",342,392,competitions,,,WashtenawFall2024,679,7,,,,2024-10-19T21:16:13.901Z,2024-10-30T11:59:59.370Z
8981,333_scrambling,2024-10-19T00:00:00.000Z,TRUE,[3054],US,NORTH_AMERICA,"[{""result"":777},{""result"":831},{""result"":1108},{""result"":-1},{""result"":986}]",777,975,competitions,,,WashtenawFall2024,680,6,,,,2024-10-19T21:16:54.226Z,2024-10-30T11:59:59.370Z
8982,333_scrambling,2024-10-19T00:00:00.000Z,TRUE,[92],US,NORTH_AMERICA,"[{""result"":665},{""result"":641},{""result"":-2},{""result"":-2},{""result"":-2}]",641,-1,competitions,,,WashtenawFall2024,680,9,,,,2024-10-19T21:17:11.812Z,2024-10-30T11:59:59.370Z
8983,333_scrambling,2024-10-19T00:00:00.000Z,TRUE,[1378],US,NORTH_AMERICA,"[{""result"":434},{""result"":752},{""result"":498},{""result"":805},{""result"":515}]",434,588,competitions,,,WashtenawFall2024,680,5,,,,2024-10-19T21:17:27.744Z,2024-10-30T11:59:59.370Z
8984,333_scrambling,2024-10-19T00:00:00.000Z,TRUE,[1348],US,NORTH_AMERICA,"[{""result"":993},{""result"":1089},{""result"":979},{""result"":956},{""result"":960}]",956,977,competitions,,,WashtenawFall2024,680,7,,,,2024-10-19T21:17:48.655Z,2024-10-30T11:59:59.370Z
8985,333_scrambling,2024-10-19T00:00:00.000Z,TRUE,[3660],US,NORTH_AMERICA,"[{""result"":1786},{""result"":2424},{""result"":-1},{""result"":2229},{""result"":2957}]",1786,2537,competitions,,,WashtenawFall2024,680,8,,,,2024-10-19T21:18:50.314Z,2024-10-30T11:59:59.370Z
8986,333_scrambling,2024-10-19T00:00:00.000Z,TRUE,[1344],US,NORTH_AMERICA,"[{""result"":394},{""result"":505},{""result"":517},{""result"":599},{""result"":463}]",394,495,competitions,,,WashtenawFall2024,680,2,,,,2024-10-19T21:19:08.070Z,2024-10-30T11:59:59.370Z
8987,333_scrambling,2024-10-19T00:00:00.000Z,TRUE,[3659],US,NORTH_AMERICA,"[{""result"":583},{""result"":552},{""result"":534},{""result"":587},{""result"":509}]",509,556,competitions,,,WashtenawFall2024,680,3,,,,2024-10-19T21:19:26.618Z,2024-10-30T11:59:59.370Z
8988,333_scrambling,2024-10-19T00:00:00.000Z,TRUE,[2997],US,NORTH_AMERICA,"[{""result"":498},{""result"":551},{""result"":565},{""result"":580},{""result"":666}]",498,565,competitions,,,WashtenawFall2024,680,4,,,,2024-10-19T21:19:50.516Z,2024-10-30T11:59:59.370Z
8989,333_scrambling,2024-10-19T00:00:00.000Z,TRUE,[1347],US,NORTH_AMERICA,"[{""result"":501},{""result"":512},{""result"":468},{""result"":457},{""result"":448}]",448,475,competitions,,,WashtenawFall2024,680,1,,,,2024-10-19T21:20:12.672Z,2024-10-30T11:59:59.370Z
8990,fto,2024-10-19T00:00:00.000Z,TRUE,[3661],MX,NORTH_AMERICA,"[{""result"":3858},{""result"":2699},{""result"":3713},{""result"":3954},{""result"":2833}]",2699,3468,competitions,,,SpeedcubeBajaOpen2024,1226,1,,,,2024-10-19T23:43:38.036Z,2024-10-30T12:07:18.609Z
8991,fto,2024-10-19T00:00:00.000Z,TRUE,[2376],MX,NORTH_AMERICA,"[{""result"":5797},{""result"":4106},{""result"":4682},{""result"":5864},{""result"":4711}]",4106,5063,competitions,,,SpeedcubeBajaOpen2024,1226,2,,,,2024-10-19T23:44:53.457Z,2024-10-30T12:07:18.609Z
8992,fto,2024-10-19T00:00:00.000Z,TRUE,[2860],MX,NORTH_AMERICA,"[{""result"":6655},{""result"":4485},{""result"":3361},{""result"":6358},{""result"":4581}]",3361,5141,competitions,,,SpeedcubeBajaOpen2024,1226,3,,,,2024-10-19T23:45:23.082Z,2024-10-30T12:07:18.609Z
8993,fto,2024-10-19T00:00:00.000Z,TRUE,[2405],MX,NORTH_AMERICA,"[{""result"":6523},{""result"":5989},{""result"":6213},{""result"":5921},{""result"":-1}]",5921,6242,competitions,,,SpeedcubeBajaOpen2024,1226,4,,,,2024-10-19T23:45:47.119Z,2024-10-30T12:07:18.609Z
8994,fto,2024-10-19T00:00:00.000Z,TRUE,[3662],MX,NORTH_AMERICA,"[{""result"":6588},{""result"":6914},{""result"":7666},{""result"":6075},{""result"":6726}]",6075,6743,competitions,,,SpeedcubeBajaOpen2024,1226,5,,,,2024-10-19T23:46:30.898Z,2024-10-30T12:07:18.609Z
8995,fto,2024-10-19T00:00:00.000Z,TRUE,[3663],MX,NORTH_AMERICA,"[{""result"":11279},{""result"":10543},{""result"":8419},{""result"":7915},{""result"":7231}]",7231,8959,competitions,,,SpeedcubeBajaOpen2024,1226,7,,,,2024-10-19T23:47:07.143Z,2024-10-30T12:07:18.609Z
8996,fto,2024-10-19T00:00:00.000Z,TRUE,[3002],MX,NORTH_AMERICA,"[{""result"":11604},{""result"":11107},{""result"":8958},{""result"":10179},{""result"":10028}]",8958,10438,competitions,,,SpeedcubeBajaOpen2024,1226,8,,,,2024-10-19T23:47:38.162Z,2024-10-30T12:07:18.609Z
